PacketCounter;SchouderLinks_EUL;SchouderLinks_ACC;SchouderLinks_GYR;BovenLinks_ACC;BovenLinks_QUAT;BovenLinks_GYR;OnderLinks_ACC;OnderLinks_EUL;OnderLinks_GYR;Sternum_ACC;Sternum_QUAT;Sternum_GYR;SchouderRechts_ACC;SchouderRechts_QUAT;SchouderRechts_GYR;BovenRechts_ACC;BovenRechts_QUAT;BovenRechts_GYR;OnderRechts_ACC;OnderRechts_QUAT;OnderRechts_GYR
102;156,6850583;9,730298636;3,446418149;9,911735606;0,636309136;4,205574171;9,86666069;184,8805286;6,639548676;1,666852836;1,235529689;3,592674117;10,20773363;0,999460898;7,083685088;9,868938988;0,8881136;8,638300345;9,95908922;0,943870156;1,960200521
103;156,6533421;9,754542346;4,186033878;9,830747063;0,636113414;5,870587393;10,0236271;184,9147601;5,343478734;1,688167487;1,235525428;4,08634179;10,24244906;0,999462735;6,298163409;10,04967568;0,888308437;7,297891633;9,8278956;0,944012992;4,474766729
104;156,5916773;9,843174833;6,561136341;9,811540138;0,635841526;8,236284564;9,908613844;184,9581032;5,638743261;1,500568485;1,235512122;4,007033298;10,19254949;0,999469715;5,060164871;10,08531571;0,888489591;5,74250092;10,21060131;0,944127318;3,574839674
105;156,5243942;9,943577073;7,01974639;9,932896022;0,635572554;9,80765883;9,752668022;185,01107;5,094184847;1,470140864;1,235480463;3,538989019;10,14607123;0,999479897;4,4331893;9,973044721;0,88868891;4,760120068;9,980779965;0,944183638;1,973431213
106;156,4685157;9,971388958;6,132476825;10,05325584;0,635365129;9,387641007;9,876370288;185,0696864;3,936191188;1,772235053;1,235462087;2,804323548;10,10978824;0,999490602;4,506836678;9,920111033;0,888933154;4,503635828;9,924604629;0,94424122;2,053325392
107;156,4328406;10,00650029;4,880566797;10,11692059;0,635224278;7,224489236;9,943074673;185,1291344;3,998172888;2,106626306;1,235486674;2,004394281;10,09350083;0,999499615;4,047184264;9,896755588;0,889220421;4,801885934;9,943376423;0,944304077;2,50129314
108;156,4147377;10,05720311;4,006376011;10,13311875;0,635104067;4,721033331;10,04129645;185,1883182;4,162965919;2,253247108;1,235551963;1,56733098;10,08490007;0,999506948;4,010981046;9,905247125;0,889525904;5,007930059;9,974570125;0,944370379;2,33719072
109;156,3989906;9,941885056;3,217234771;10,15779863;0,63498496;3,151405098;10,14698354;185,235336;4,341742521;2,299819583;1,235650429;1,484043888;10,05448298;0,999510295;4,761040202;9,946435453;0,889846263;5,63321691;10,07716283;0,944406195;2,604014152
110;156,3930036;9,828988088;2,742933946;10,10985146;0,63488275;2,495296369;10,06543117;185,2743142;4,885527325;2,101657141;1,23576496;1,437675104;10,0741219;0,999508873;5,821407769;9,93050516;0,890199408;6,769329579;10,07146806;0,94441349;3,710468998
111;156,4028147;9,777438952;3,016789899;10,01648118;0,634773977;2,554023247;9,909836214;185,313763;5,375994206;1,828016712;1,235868182;1,223327156;10,11482962;0,999505205;6,189853179;9,866368016;0,890591905;7,576571205;10,03091848;0,944406197;4,046326635
112;156,4309042;9,82791829;3,878420298;9,934348574;0,634639876;2,29124859;9,94226845;185,3528469;5,13593411;1,537385058;1,235895931;1,089373823;10,15445995;0,999498989;6,32420854;9,905826941;0,890982144;7,289565975;9,943763043;0,944435037;4,032359412
113;156,4721376;9,861070204;4,636253735;9,970032894;0,634502637;1,970501561;9,925017789;185,3877186;3,70784265;1,373343073;1,23586594;1,925844892;10,16023248;0,999490784;6,271258256;9,923907375;0,891337905;6,220065993;9,989402334;0,944504297;4,17703499
114;156,5180575;9,885732402;4,94697007;10,03002731;0,634381137;2,014608972;10,04608837;185,405407;3,383174845;1,945414832;1,235839345;1,908317069;10,20263069;0,999482632;5,635996165;9,93660322;0,891648665;5,371422224;10,00365303;0,944595534;4,652800524
115;156,5612545;9,85844049;4,644190036;10,05342562;0,634287441;2,452403415;10,03039203;185,4165043;4,214160937;2,684498689;1,235883193;1,26769781;10,17606596;0,99947466;5,324403713;9,974096962;0,891945537;5,289092955;10,0284366;0,94467869;4,955988983
116;156,5964437;9,864106062;4,108300698;10,00239567;0,634190431;2,868429582;9,986050344;185,4319572;4,573322012;3,121610847;1,236011917;1,823558054;10,16739036;0,999466899;5,483439281;9,970396068;0,892237864;5,679498203;10,03707481;0,944749522;5,359224622
117;156,620757;9,888960796;3,982320757;9,983616184;0,634100491;3,305711389;9,838501628;185,4580054;3,830962446;3,147706738;1,23620409;2,568976154;10,14167112;0,999459325;5,998084637;9,955632281;0,892523797;5,772137323;9,980166188;0,944831215;5,223244848
118;156,6304917;9,910221351;3,862572788;10,01058801;0,633998941;3,90409469;9,924614921;185,4868146;2,71908526;2,94200878;1,23643146;2,970439212;10,15400828;0,999454376;6,298496877;9,905674492;0,89279428;5,246719714;9,963317696;0,944933447;5,174480782
119;156,6242169;9,89229286;4,448680108;10,00977098;0,633909433;4,598395388;10,03011763;185,5160345;2,749318992;2,432651233;1,236635422;2,372351141;10,12096209;0,999451685;5,965096034;9,890311741;0,893042408;4,927140591;9,971018548;0,945036655;5,395387196
120;156,6067077;9,951534857;4,994337583;10,0141095;0,633851836;4,993943936;9,978613081;185,5502484;3,272114914;1,968836855;1,236782016;1,32050544;10,08422443;0,999450212;5,367373039;9,899792873;0,893244848;4,424884409;9,939840738;0,945135497;5,158592304
121;156,5870373;9,953087473;4,640547393;10,08338937;0,633814688;5,212625618;9,934771496;185,5869776;3,078312442;1,74751039;1,236883963;0,707639675;10,00732426;0,999450749;4,918319602;9,922984987;0,893433031;4,429142311;9,999227144;0,94522079;4,602407801
122;156,5756956;9,975384642;3,955102626;10,11369028;0,633795384;4,799709205;9,966329243;185,6278094;3,07943821;1,744988377;1,236978572;0,633360967;10,04557313;0,999452864;4,470996045;9,906358003;0,893627878;4,798645129;9,961412136;0,945288963;3,914956179
123;156,570186;9,923297592;3,393104531;10,12258878;0,633781326;3,686528398;10,02388893;185,6693959;3,201491889;1,867243194;1,237051695;0,641757205;10,07789923;0,999454297;4,496875336;9,876827705;0,893831741;4,596898885;9,958041427;0,945369036;3,348470282
124;156,5597708;9,82782944;3,549631144;10,09757422;0,633753272;2,784216604;9,993030503;185,7048975;3,328512833;2,021709128;1,237087299;1,148533671;10,09152662;0,999454306;5,231479171;9,864951318;0,894024847;4,154139147;9,95489898;0,94544608;2,973565756
125;156,5402326;9,821585524;4,26972279;10,00586035;0,633720995;2,412217639;10,02366582;185,7257659;3,101441031;2,012801306;1,237119411;1,584975944;10,04175364;0,99945425;5,876903099;9,842500252;0,894174742;3,849000856;9,959623079;0,94552572;2,932110085
126;156,5210884;9,912870273;4,965666981;9,969477699;0,633680751;2,03713961;10,00802708;185,7322922;3,195053803;1,815330627;1,237139913;1,865585868;10,06217293;0,999452669;5,8344051;9,890133109;0,894281449;3,527538101;9,964668068;0,945595146;2,523756975
127;156,5066066;9,941394734;4,846428301;10,04896567;0,633600817;1,595557918;9,919415489;185,7310844;3,137857676;1,721373238;1,237112695;2,123417753;10,12599282;0,999449849;5,287244755;9,898762561;0,894359685;3,067313804;9,907066953;0,945638983;1,891642742
128;156,5118;9,888951618;4,430717077;10,07768433;0,63346018;1,58131572;9,886042977;185,7270383;2,311912929;1,684985697;1,237078767;2,089461148;10,1710577;0,999446628;4,873493978;9,936127496;0,894419903;2,580192213;9,967761161;0,945662789;2,259063263
129;156,5535989;9,850903987;5,294131345;10,09832257;0,633315752;2,247369649;9,937529396;185,7160444;2,427360029;1,651849198;1,237044918;2,07772144;10,18025451;0,999440634;5,049934509;9,981326112;0,894471959;2,27128787;9,952938815;0,945679199;2,723336571
130;156,6162818;9,885251758;6,560041395;10,06521097;0,63320421;2,611023433;9,99179322;185,6944157;3,354878307;1,664341902;1,237001154;2,244441681;10,24322649;0,999431345;5,068460962;9,94773911;0,89451061;2,196456054;10,00886066;0,945700642;3,237226242
131;156,6704244;9,860467158;6,022236275;10,0139915;0,633165227;3,114475236;9,972723514;185,6671075;3,989653114;1,721831494;1,236907374;2,985576652;10,23126767;0,999421024;5,100764733;9,951775465;0,894537815;2,570301638;10,00021529;0,945740665;3,489441994
132;156,7033522;9,847268919;5,230986038;9,969904745;0,633215729;3,123577781;9,928249773;185,6429906;4,232588559;1,81455145;1,236819053;2,886404703;10,18068049;0,999413579;5,085875095;9,942541544;0,894518055;3,029767765;10,02383726;0,945783262;2,783031927
133;156,7294528;9,86672735;4,96255805;9,965504526;0,633318362;2,193305894;9,943065056;185,6240047;4,229033101;1,865681205;1,236805921;1,654649806;10,10906323;0,99940857;4,843436906;9,984361316;0,894464397;2,908957759;9,97712762;0,945832586;2,528467395
134;156,75451;9,870071289;4,569059712;10,03117135;0,633402168;1,92661524;9,982187409;185,6117743;4,003588868;1,959488025;1,236827034;1,160095139;10,10887579;0,999405367;4,481225468;9,958744116;0,894414002;2,17233357;9,995155151;0,945884969;2,714871635
135;156,7642071;9,807000216;4,155036585;10,04027171;0,633445599;2,043081043;10,02418394;185,6030642;3,302536605;1,781078873;1,236835673;1,393777325;10,10416443;0,999402361;4,614632851;9,867803297;0,89438831;1,569452169;10,00421693;0,945932189;2,578365976
136;156,7541826;9,744197741;4,770399917;9,965138357;0,633474282;2,270441922;10,01970232;185,5968598;2,276324678;1,691673556;1,236866693;0,983743672;10,11119432;0,99940001;4,765240571;9,880915875;0,894369168;1,735764819;9,977344588;0,945983534;2,862013582
137;156,7365035;9,739658825;5,562550905;9,858987168;0,633513297;2,934538999;9,902674998;185,5935743;1,737237535;1,738295194;1,23693285;0,754102183;10,12168819;0,999399397;4,551515294;9,918321013;0,894337865;1,982516769;9,998539999;0,946022486;2,824849485
138;156,7216457;9,764059694;5,991758373;9,85393114;0,63355104;3,639248988;9,889219206;185,5915872;0,974719029;1,82070385;1,236971202;0,938843985;10,13144481;0,999400471;4,139538233;9,931118146;0,894300956;1,403917443;9,964130858;0,946039623;2,576764723
139;156,7099993;9,857105043;6,425181901;9,883033795;0,63359674;4,391813838;9,889689581;185,5939038;0,375458294;1,9061738;1,23696348;1,572574643;10,17273316;0,999402615;3,705383145;9,954183981;0,894264496;0,753136716;9,967545041;0,946040953;2,143495298
140;156,6973271;9,888643981;6,517230702;9,951959611;0,633672687;4,909086758;9,926438803;185,5999257;0,741805667;2,035893421;1,23693774;1,914439929;10,16252129;0,999405842;2,987059459;9,966627321;0,894218815;1,051628275;9,967944614;0,94604478;2,592241137
141;156,6840721;9,912485442;6,449831168;10,02337636;0,633806344;5,068015417;10,00751997;185,6101726;1,062736823;2,2043305;1,236948812;1,38209109;10,10937789;0,999409491;2,898023657;9,964222476;0,894154419;1,271778704;9,986191481;0,946058871;3,070859591
142;156,6733936;9,885311023;6,339586696;10,05271244;0,633984318;4,635398949;10,03598192;185,6234506;1,430045472;2,312467052;1,237012724;0,822037432;10,11219943;0,999412514;3,38217978;9,91541685;0,894087303;1,253745725;10,02109764;0,94607554;3,265642376
143;156,6670156;9,912170048;6,777959241;10,01655036;0,634175168;4,055196466;9,965210363;185,6329139;1,570296701;2,429313135;1,237080877;0,839027515;10,08973135;0,999413391;3,80543329;9,875792848;0,894039122;1,034839439;10,00909862;0,946089206;3,065519479
144;156,6493017;10,09678086;7,964795517;9,999530641;0,634352914;3,713058984;9,912934451;185,6379211;1,216631086;2,564275371;1,23710863;1,368371623;10,11396742;0,999410767;4,241786838;9,854065085;0,894003906;0,821869137;10,00540464;0,946121335;3,108598106
145;156,6088633;10,06031202;9,450167159;10,09303689;0,634521877;3,678549108;9,942732226;185,6379516;0,728762187;2,453949166;1,237117197;1,983995125;10,10059886;0,999406462;4,212273499;9,908190422;0,893966092;0,808269571;9,991759997;0,946160854;2,98401757
146;156,5780323;10,05523309;8,438024426;10,18730952;0,634703613;3,944524965;10,05208502;185,6353142;0,483808755;2,294637759;1,237158404;1,748593735;10,04469875;0,999403003;4,15841147;9,912094779;0,893931129;0,908613188;9,992276468;0,946184986;2,628353587
147;156,5717494;10,05679487;6,951869022;10,20713268;0,634867782;4,548708748;10,06312676;185,6291932;0,756644936;1,970001402;1,237224858;1,490919398;10,04155168;0,99939858;4,706756066;9,903316379;0,893921911;0,540920164;9,98662952;0,94619795;2,585462526
148;156,5878273;10,08081669;6,300729392;10,16538177;0,635012766;5,573137633;9,949039339;185,6183058;1,410549797;1,712125728;1,237160579;3,235051979;10,0980293;0,999391028;4,863769695;9,858412067;0,89394577;0,283144129;9,98577226;0,946207212;2,512990971
149;156,5973991;10,14710898;7,134183514;10,04538649;0,635161339;7,575733698;9,843424516;185,5982918;1,695904894;1,557749502;1,237007712;4,560026643;10,19490691;0,999382729;4,239331712;9,888250503;0,893963191;0,746241245;9,965911442;0,946219334;2,451948407
150;156,5896168;9,937641922;8,322492223;10,01360539;0,635394518;9,842741786;9,867325291;185,5704067;3,186831957;1,877858548;1,23689918;3,592457701;10,23164778;0,999376454;3,050295714;9,972269878;0,893933904;1,149812629;9,951868828;0,946239174;2,650905928
151;156,6420499;9,80383783;6,935903268;10,0857311;0,635775772;12,24800934;9,957038327;185,5415504;4,424075965;2,498958143;1,236851225;2,504333671;10,19134936;0,999374897;2,842898799;10,01901958;0,893842991;1,847984999;9,956169022;0,946257967;2,849429869
152;156,7874708;9,831156134;9,904177174;10,16023027;0,636284918;14,76011391;10,11471761;185,5075056;4,176955357;3,021619265;1,236850756;1,771431026;10,07441788;0,999373668;4,362605221;10,01595893;0,893733947;1,994856655;9,996117577;0,946266753;2,942243215
153;156,9582961;9,772913985;12,3376688;10,23771783;0,636878567;16,31428095;10,16797698;185,4657659;3,919400425;2,781567289;1,236735259;3,824576563;10,07704914;0,999366344;5,004018912;9,913188122;0,893677615;1,415293212;10,05431628;0,946284635;3,207001854
154;157,0812534;9,609515476;9,576944637;10,11246094;0,637473545;16,17967055;10,04190941;185,423979;4,653592855;2,034398261;1,236450503;6,899289885;10,09852843;0,99935497;4,743246752;9,835816205;0,893662502;1,006117493;10,06247925;0,94632681;3,28879199
155;157,1470593;9,548742364;6,449073543;9,833612683;0,638018823;13,71045444;9,875540317;185,3771691;5,45164591;1,730530052;1,236214813;6,027304355;10,11075531;0,999340828;5,13783027;9,837984803;0,893618921;1,223534739;10,04922791;0,946384255;3,036512451
156;157,1771741;9,52858649;6,199145282;9,730715879;0,638389387;8,125587763;9,877317191;185,3247967;5,904427058;1,92848564;1,236089626;4,124955708;10,11298502;0,999328341;5,048228287;9,857841059;0,893541454;2,192598071;9,902397315;0,946462176;2,973448839
157;157,1974129;9,537611608;7,046127331;9,731233289;0,63847107;2,250185175;9,865741088;185,2840012;5,597923101;2,112348666;1,23592082;5,114656977;10,11313929;0,999320134;4,475897216;9,891529665;0,893464236;2,73842064;9,921927108;0,946539342;2,971629579
158;157,2141285;9,589998135;7,891025829;9,762110065;0,638309891;5,202909098;9,885259534;185,2629888;4,683531826;2,11240473;1,235786075;4,680275356;10,08018807;0,999315638;3,951746479;9,936344983;0,893396564;2,355536619;9,963460951;0,946594214;2,833991964
159;157,2239915;9,516843302;8,860294043;9,770302362;0,638064017;9,063745853;9,939967956;185,2592816;4,207350533;1,84525553;1,235707321;3,879072021;10,0970196;0,999314684;3,283667541;9,912930338;0,893334998;1,978562162;9,960085241;0,946628151;3,24801206
160;157,2199008;9,457812974;10,20607199;9,748760244;0,637863813;11,87456681;9,910831078;185,2741634;3,510073854;1,700846443;1,235727223;2,521712345;10,11074053;0,999317444;3,233029082;9,899031994;0,893265394;1,78255072;9,97291549;0,946649089;4,185875148
161;157,1883536;9,504118219;11,54471268;9,644278963;0,637772461;14,01414793;9,906547394;185,3081497;3,694829406;2,000469355;1,235809046;1,882054096;10,10543642;0,999320441;3,533810152;9,865469038;0,893180806;2,111021708;9,973688186;0,946665817;4,599918598
162;157,1276116;9,722479058;13,53167962;9,609984391;0,637768365;15,82280715;9,840691458;185,3566246;5,595982444;2,582590951;1,235892806;1,987935911;10,12425664;0,999323489;3,703465854;9,872883736;0,8930737;2,540919464;9,96098738;0,946691072;4,784129276
163;157,0351221;9,995994593;15,54939348;9,702688568;0,637792962;17,87910857;9,865715738;185,4165984;7,913010092;3,29364299;1,235957639;2,34055209;10,13043195;0,999327128;3,669680968;9,911897306;0,892952927;3,056867263;9,9174297;0,946732272;5,543579422
164;156,9233365;10,27039551;16,58460435;9,904894129;0,637775912;20,30552818;9,948244609;185,4913665;9,799323746;3,82254543;1,236010096;2,891606057;10,1915077;0,999331531;3,211479052;9,949284974;0,892838945;3,284177067;10,00672431;0,946783323;6,286463318
165;156,8115779;10,37607567;15,68208117;10,16847147;0,637729458;22,19832189;10,02869479;185,5834041;10,89925791;4,526645457;1,236066435;3,118308517;10,17791152;0,999337776;2,719131057;9,96387799;0,892737703;2,893094822;10,0132167;0,946816531;5,960412535
166;156,7236571;10,38440274;13,19297864;10,38992488;0,637716729;22,04418715;10,02237058;185,692861;10,6062736;4,957943717;1,236085958;3,599311922;10,15146422;0,999347819;2,612343121;9,971686676;0,892644742;2,477460661;10,03341914;0,946831817;4,983061399
167;156,670651;10,25755232;9,864085594;10,48003207;0,637821509;18,72057321;10,11754256;185,8039624;9,561143113;5,398646326;1,236069047;4,017420607;10,11828837;0,999361178;2,79998096;9,966706334;0,892553627;2,646659816;9,957678496;0,946843344;4,821867736
168;156,6566399;10,11224913;6,819157101;10,47097327;0,638062917;13,22740976;10,08684678;185,901733;7,617816198;5,502419292;1,236021133;4,235633562;10,05357615;0,999376794;3,030839674;9,955468059;0,892463438;2,98392558;9,988336543;0,946854455;4,672714296
169;156,6694498;10,040582;5,413010422;10,41600207;0,638402731;7,388687468;10,15779479;185,9666059;5,659489684;5,383137576;1,235977195;3,919537734;10,06201614;0,99939055;3,110200826;9,915368315;0,892390753;2,892324236;10,02517892;0,946861196;4,362385441
170;156,6896869;9,949446598;4,77471734;10,31604732;0,638725981;4,256560865;10,14487087;185,9985883;3,080434824;4,90794586;1,235914336;3,744372061;10,07497879;0,999400791;2,860299768;9,896340337;0,892348006;2,313571286;10,0158089;0,946867315;3,838724889
171;156,703827;9,929716218;4,67214985;10,17068561;0,638953118;4,189940039;10,05902949;185,9999856;2,484816037;4,117210544;1,235882042;2,960503919;10,06937663;0,999405413;2,763810333;9,890290755;0,892333383;1,113606163;10,06147239;0,946876355;3,092285754
172;156,6888074;10,01495527;5,821700671;10,01113694;0,639029215;3,580127756;9,875868569;185,9838607;1,415251052;3,313599645;1,235895027;2,072532676;10,04427631;0,99940462;3,555547276;9,892264382;0,892342763;0,671545932;10,05483418;0,946899676;2,867023922
173;156,6546606;9,949375912;7,398165053;9,96290429;0,638980142;2,822188248;9,818293098;185,9584921;2,524509797;2,648630068;1,235904437;2,237750319;9,996729184;0,99940308;3,487003767;9,880353517;0,892360875;0,689673317;10,00926023;0,946931395;2,998892866
174;156,6430047;9,997097404;6,235524929;10,06288824;0,638911252;3,503201314;9,991234255;185,9293637;3,82478666;1,889449931;1,235944621;2,16994916;10,00809962;0,999403956;2,755758736;9,886604494;0,892383025;0,158446774;9,97894807;0,946953081;3,367977419
175;156,6558033;10,02617677;5,123457013;10,14387274;0,638906279;3,042972996;10,10851798;185,897511;2,879812199;1,510887951;1,235991485;2,259421956;10,05246829;0,999403646;3,196017052;9,888200491;0,892425097;0,860020506;9,989954498;0,946956462;3,405422715
176;156,6682097;10,17970989;5,388287447;10,09830977;0,638994455;3,732554808;10,00495528;185,8671495;2,137572732;1,498650634;1,235957624;3,164028997;10,08788524;0,999399533;3,685012463;9,859801485;0,892505146;1,309481256;9,993793343;0,946954708;3,412668522
